"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.35_0.3515" 14 2.5708886122687 0.359338639531411 14 1.27291231706486 0.14595087862172 14 0.595333400704893 0 0.35 0.35 "simulation1" 2.05858383242257 1.00475307180027
"Conti_0.35_0.3516" 15 2.72507850269466 0.313316976437166 15 1.34511926151143 0.136191897738998 15 0.634681211872611 0 0.35 0.35 "simulation1" 2.10054156920367 1.00904619316283
"Conti_0.35_0.3517" 16 2.86055539081057 0.299323933494747 16 1.41043585421829 0.11612613520942 16 0.673628306751221 0 0.35 0.35 "simulation1" 2.1010308438063 0.990613383671585
"Conti_0.35_0.3518" 17 2.98415849936979 0.275203171791292 17 1.47201310820565 0.120813311674303 17 0.712178766216409 0 0.35 0.35 "simulation1" 2.15847937522297 1.06220225721097
"Conti_0.35_0.3519" 18 3.10654918467213 0.296903185554855 18 1.53558969248333 0.127048912643534 18 0.75033662958488 0 0.35 0.35 "simulation1" 2.11267132824076 0.988371993104419
"Conti_0.35_0.3520" 19 3.22857934956473 0.276882096191176 19 1.59828874988295 0.120253460065096 19 0.78810589503713 0 0.35 0.35 "simulation1" 2.1343627773568 0.984560394258438
"Conti_0.35_0.3521" 20 3.34612682122059 0.281645636129995 20 1.65868868886813 0.117633361681226 20 0.825490520036371 0 0.35 0.35 "simulation1" 2.21108006452195 1.05953038844209
"Conti_0.35_0.3522" 21 3.44414543734189 0.207260079376627 21 1.71289389284834 0.0887496621704618 21 0.862494421743191 0 0.35 0.35 "simulation1" 2.19001024123447 0.964790084425394
"Conti_0.35_0.3523" 22 3.51699880821886 0.190828923149183 22 1.76119737224628 0.0896982093185535 22 0.899121477425998 0 0.35 0.35 "simulation1" 2.16970656781358 1.01539528323906
"Conti_0.35_0.3524" 23 3.59149322064202 0.214440830874747 23 1.80930645929938 0.0894531511730564 23 0.935375524867271 0 0.35 0.35 "simulation1" 2.12169568980545 1.02652548481646
"Conti_0.35_0.3525" 24 3.67924833299921 0.258024391468209 24 1.85841280384006 0.105679205643385 24 0.971260544679964 0 0.35 0.35 "simulation1" 1.89452413902031 1.09967314295726
"Conti_0.35_0.3526" 25 3.83398024816345 0.436346714906084 25 1.93294690804066 0.206877668252051 25 1.00771283905678 0.017941460241085 0.35 0.35 "simulation1" 2.16198827713154 0.783585729635329
"Conti_0.35_0.3527" 26 3.99866520015303 0.300318639174016 26 2.00917205627015 0.124826598064519 26 1.0437917419844 0 0.35 0.35 "simulation1" 1.79878606764131 0.654270884815999
