"iter"	"r.1.1."	"decay.1.1."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4998414	10.0225	0.148385	0.0248699	0.0163304	0.0144291	1.00297	130435	107096	9.87567	-14.92036	-12893.51	-12908.43
4998596	9.61287	0.147173	0.0242589	0.0161554	0.0147436	1.00319	130420	107056	9.90946	-15.40738	-12888.6	-12904.01
4997769	11.5686	0.148251	0.0246233	0.0162832	0.01445	1.00312	130656	107099	9.97389	-16.63255	-12891.15	-12907.78
4997150	8.60846	0.149305	0.0224547	0.0159418	0.0139703	1.00359	130632	107176	9.73398	-14.76686	-12890.82	-12905.59
4999618	7.27682	0.148087	0.0253134	0.0155998	0.0146978	1.00393	130510	107141	9.58032	-14.55243	-12896.76	-12911.31
4995937	9.89173	0.14965	0.0228627	0.0156432	0.014004	1.0039	130551	107161	9.95312	-17.92349	-12889.64	-12907.56
4995865	7.87167	0.15027	0.0235483	0.015964	0.0132808	1.00404	130444	107079	9.98449	-14.61896	-12888.03	-12902.65
4998518	8.02022	0.147555	0.0240155	0.0160738	0.0146305	1.00309	130364	107084	9.99924	-13.95707	-12896.91	-12910.87
4999327	8.83937	0.149211	0.0212643	0.0161445	0.0134832	1.00357	130494	107048	9.8777	-14.00121	-12889.52	-12903.52
4999640	11.5192	0.147718	0.0242249	0.0160985	0.0148082	1.00328	130536	107187	9.91391	-18.86946	-12892.34	-12911.21
4999182	9.62364	0.148268	0.0246974	0.0159158	0.01424	1.00382	130523	107098	9.95062	-15.77323	-12887.64	-12903.41
4999303	8.97356	0.149291	0.0237979	0.0158803	0.0139475	1.00388	130604	107256	9.88618	-18.49418	-12890.54	-12909.03
4999976	10.1368	0.149343	0.0231893	0.0159411	0.0138136	1.00367	130508	107086	9.92553	-15.81936	-12890.24	-12906.06
4997930	10.654	0.148754	0.0241079	0.0159004	0.0143644	1.00355	130480	107212	9.8634	-16.68711	-12888.38	-12905.07
4999228	8.44664	0.15042	0.0218712	0.0159953	0.0133061	1.00349	130521	107384	9.86071	-19.00986	-12887.39	-12906.4
4999705	11.308	0.148878	0.025162	0.0160069	0.0138982	1.00376	130493	107236	9.62476	-18.89799	-12894.5	-12913.4
4998066	7.77987	0.149382	0.0229612	0.0160784	0.0135277	1.00362	130500	107234	9.98084	-15.85445	-12887.43	-12903.28
4998088	7.70821	0.149014	0.0215917	0.0157081	0.0139848	1.00369	130451	107243	9.99522	-18.51901	-12892.32	-12910.84
4999294	9.20849	0.14803	0.0219898	0.0158225	0.0141805	1.00366	130371	107119	9.93619	-19.62942	-12890.47	-12910.1
4999377	12.5192	0.14955	0.0242611	0.0156926	0.0139529	1.00394	130506	107180	9.93313	-19.8893	-12888.55	-12908.44
4996713	8.82966	0.148463	0.0226444	0.0158313	0.0141332	1.00363	130594	107243	9.91811	-17.61085	-12889.63	-12907.24
4997589	7.16613	0.148978	0.0221643	0.0160851	0.0135488	1.00379	130416	107133	9.97495	-14.19828	-12889.95	-12904.15
4996920	8.68975	0.147863	0.0221892	0.0162615	0.014148	1.00326	130425	106989	9.87009	-13.31386	-12890.49	-12903.8
4996341	8.50357	0.148382	0.0220506	0.0161852	0.0140943	1.00311	130342	107105	9.99304	-14.97967	-12887.84	-12902.82
4996060	8.17282	0.147664	0.0222654	0.0161719	0.0138429	1.00356	130497	107185	9.9658	-15.27661	-12891.2	-12906.48
4998009	10.1347	0.147934	0.02359	0.0164763	0.0140684	1.00302	130293	106998	9.97284	-16.11188	-12889.87	-12905.98
4996705	11.2388	0.148989	0.0250377	0.0158728	0.014158	1.00354	130481	107188	9.91811	-18.90869	-12894.25	-12913.16
4998385	8.46952	0.149491	0.0243025	0.0163852	0.0131449	1.00378	130445	107138	9.98203	-15.76578	-12891.51	-12907.27
4995308	7.54037	0.149185	0.0235891	0.0161717	0.0138036	1.00374	130560	106956	9.8086	-13.18037	-12892.71	-12905.89
4999516	10.1179	0.14886	0.0215629	0.0154819	0.0141877	1.00422	130526	107056	9.91847	-18.60299	-12892.97	-12911.57
4997029	9.05581	0.147302	0.0230788	0.016212	0.0146191	1.0031	130491	106991	9.53309	-11.54551	-12895.55	-12907.1
4996183	8.80853	0.148046	0.0228728	0.0163792	0.0141898	1.00316	130562	106972	9.99835	-13.51652	-12893.99	-12907.5
4997311	10.7684	0.147929	0.0254633	0.0164085	0.014267	1.00338	130483	106968	9.43843	-15.47553	-12897.79	-12913.27
4996893	8.38502	0.148291	0.0225741	0.0165039	0.0138423	1.00302	130423	107090	9.97492	-14.01797	-12890.83	-12904.85
4995274	7.23403	0.148761	0.021981	0.0157288	0.0140557	1.00357	130372	107101	9.99634	-17.0119	-12892.28	-12909.29
4999319	9.36852	0.149785	0.0225636	0.0153631	0.0138587	1.00411	130281	107112	9.91633	-19.06719	-12889.87	-12908.94
4998657	8.22387	0.146591	0.0262001	0.0161781	0.0147416	1.00344	130632	107081	9.98379	-13.09075	-12891.95	-12905.04
4998462	9.83351	0.149817	0.0215113	0.0161283	0.0135328	1.00364	130591	107093	9.89266	-14.56706	-12893.38	-12907.95
4995418	8.0609	0.148139	0.0246163	0.0160767	0.0144162	1.0034	130425	107105	9.64219	-13.46618	-12894.65	-12908.11
4999159	7.44901	0.149727	0.0211928	0.015866	0.0135769	1.00389	130325	107200	9.98586	-16.94469	-12891.01	-12907.95
4998706	7.23164	0.147934	0.0218673	0.0162189	0.0142788	1.00315	130490	107058	9.84855	-10.7846	-12895.79	-12906.57
4999771	7.66133	0.148076	0.0253591	0.016151	0.01446	1.00362	130408	106920	9.54821	-14.00843	-12898.27	-12912.27
4995369	8.8477	0.150582	0.0210648	0.0161406	0.0132307	1.00378	130552	106967	9.78465	-16.09081	-12893.31	-12909.41
4996937	9.22461	0.14861	0.0233301	0.0162555	0.0139495	1.00322	130443	107193	9.92483	-15.43838	-12891.07	-12906.51
4996997	8.51287	0.147805	0.0236445	0.016378	0.0142989	1.00296	130434	107138	9.99483	-12.40905	-12891.17	-12903.58
4997400	9.01518	0.147576	0.0228505	0.0162154	0.0144082	1.00315	130354	106880	9.97978	-14.45358	-12891.53	-12905.98
4995968	7.26691	0.149665	0.0215273	0.0157386	0.0139041	1.00381	130399	107208	9.90576	-15.78585	-12888.47	-12904.26
4998555	7.23725	0.149255	0.0217101	0.0160614	0.0137749	1.00362	130499	107002	9.91239	-12.77606	-12890.96	-12903.74
4995876	8.99774	0.149234	0.0234997	0.015819	0.0136513	1.00396	130326	107079	9.99135	-16.5058	-12885.98	-12902.48
4995711	9.60399	0.149363	0.0224173	0.0160325	0.0135378	1.00404	130470	107032	9.98495	-16.26248	-12888.54	-12904.8
4998773	10.6653	0.149121	0.0231903	0.0158732	0.0141169	1.0038	130628	106974	9.80666	-18.06911	-12893.94	-12912.01
4996722	7.1362	0.148609	0.0227173	0.0158782	0.0144162	1.00328	130248	107016	9.66591	-14.88745	-12896.52	-12911.41
4998554	7.79115	0.149125	0.0257321	0.0162861	0.013876	1.00343	130383	107091	9.97493	-13.74782	-12892.8	-12906.55
4999996	9.62622	0.147659	0.0243154	0.0165205	0.0140772	1.00308	130457	107047	9.92895	-12.69145	-12890.93	-12903.63
4997111	7.74048	0.146572	0.0253167	0.016378	0.0146953	1.00295	130556	107257	9.87684	-14.45714	-12892.22	-12906.68
4998474	7.7044	0.147684	0.0229615	0.0162119	0.0143357	1.00318	130303	107092	9.89217	-13.19229	-12890.68	-12903.87
