"iter"	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"r.1."	"decay.1."	"r.1.1."	"decay.1.1."	"r.1.2."	"decay.1.2."	"r.1.3."	"decay.1.3."	"r.1.4."	"decay.1.4."	"LnPrior"	"LnData"	"LnPosterior"
4995717	0.0223557	0.0158344	0.013667	1.00391	130624	107165	9.99691	2.79366	0.284267	9.33507	0.149532	0.627694	0.294943	1.1025	0.125569	1.16443	0.103468	-17.2093	-12886.97	-12904.18
4995718	0.0223557	0.0158344	0.013667	1.00391	130624	107165	9.99691	0.679192	0.284267	9.33507	0.149532	0.627659	0.294943	1.1025	0.125569	1.15052	0.103468	-17.14046	-12887.43	-12904.57
4995719	0.0223557	0.0158344	0.013667	1.00384	130624	107134	9.99691	3.1167	0.284267	9.33507	0.149532	0.627659	0.294943	1.1025	0.125569	1.15052	0.103468	-16.71066	-12889.09	-12905.8
4995720	0.0223557	0.0158344	0.013667	1.00387	130624	107134	9.99691	0.491353	0.284267	8.13933	0.149532	0.627659	0.294943	1.04487	0.125569	1.15052	0.103123	-15.59273	-12891.8	-12907.39
4995721	0.0223557	0.015821	0.013667	1.00394	130442	107134	9.97789	0.491353	0.288007	6.6389	0.149532	0.629024	0.294943	1.05117	0.125569	1.16007	0.103123	-14.38803	-12891.32	-12905.71
4995722	0.0223557	0.0158617	0.013667	1.00384	130409	107120	9.97789	2.53459	0.283139	6.6389	0.149532	0.651121	0.295719	1.06069	0.125383	1.1667	0.103123	-14.73358	-12890.49	-12905.22
4995723	0.0223557	0.0158617	0.013642	1.00384	130409	107120	9.99774	0.966528	0.265396	7.39148	0.149532	0.651121	0.295719	1.06908	0.125383	1.1667	0.103123	-14.65716	-12887.96	-12902.61
4995724	0.0223557	0.0158617	0.013642	1.00391	130409	106985	9.99774	0.183577	0.0734108	8.275	0.149532	0.639352	0.295719	1.08171	0.125383	1.17051	0.103298	-14.70115	-12886.48	-12901.18
4995725	0.0227068	0.0158617	0.013642	1.004	130409	106985	9.99774	0.912212	0.0734108	8.275	0.149532	0.642454	0.295719	1.08537	0.125383	1.1439	0.103298	-14.92607	-12886.57	-12901.5
4995726	0.0227068	0.0159256	0.013642	1.004	130330	107084	9.99774	0.912212	0.0734108	8.09362	0.149532	0.655997	0.295719	1.06329	0.125556	1.15401	0.103298	-15.96656	-12888.59	-12904.56
4995727	0.0226812	0.0158243	0.0135799	1.004	130364	107133	9.99774	0.912212	0.0734108	8.09362	0.149433	0.655997	0.295719	1.06329	0.126046	1.15401	0.103298	-15.7548	-12887.23	-12902.98
4995728	0.0216341	0.0158243	0.0135799	1.00413	130717	107151	9.7829	0.912212	0.345998	8.09362	0.149643	0.6684	0.295719	1.04763	0.126046	1.15401	0.103298	-18.2238	-12894.42	-12912.65
4995729	0.0216341	0.0158243	0.0135799	1.00413	130651	107151	9.7829	0.912212	0.345998	8.09362	0.149643	0.6684	0.295719	1.07505	0.125683	1.15401	0.103298	-17.12079	-12892.21	-12909.33
4995730	0.0216341	0.0158243	0.0135799	1.00405	130483	107106	9.7829	0.912212	0.345998	8.09362	0.149643	0.644955	0.295719	1.07505	0.125683	1.14728	0.102982	-15.5112	-12890.2	-12905.71
4995731	0.0216341	0.0158243	0.0135799	1.00405	130483	107095	9.7829	0.701292	0.345998	8.09362	0.149643	0.644955	0.295719	1.07326	0.126649	1.14728	0.103626	-15.45455	-12889.98	-12905.44
4995732	0.0243523	0.0158243	0.0135799	1.00419	130616	107095	9.7829	2.03774	0.0271593	7.57824	0.149643	0.644955	0.295719	1.08454	0.126169	1.14728	0.103626	-15.01148	-12892.59	-12907.6
4995733	0.0240035	0.0158243	0.0135799	1.00419	130493	107095	9.79241	2.03774	0.308638	7.78119	0.150358	0.630554	0.295719	1.08454	0.126169	1.15224	0.103626	-15.71814	-12890.51	-12906.23
4995734	0.0240035	0.015763	0.0135799	1.00419	130493	107095	9.79241	2.03774	0.308638	7.78119	0.150358	0.630554	0.295719	1.10199	0.126289	1.15224	0.103626	-15.71639	-12890.25	-12905.97
4995735	0.0238625	0.0157511	0.0135799	1.00419	130493	107095	9.8928	2.29365	0.308638	7.78119	0.150016	0.630554	0.295719	1.10199	0.127005	1.15224	0.103624	-15.86967	-12888.85	-12904.72
4995736	0.0238625	0.0157511	0.0135799	1.00419	130493	107095	9.8928	0.631297	0.308638	7.78119	0.150016	0.630554	0.295719	1.10199	0.126474	1.15224	0.103624	-15.66103	-12888.5	-12904.16
4995737	0.0238625	0.0157511	0.0135799	1.00419	130493	107031	9.8928	0.631297	0.308638	8.20835	0.150016	0.630554	0.295719	1.10199	0.126474	1.15224	0.10358	-15.81264	-12888.35	-12904.16
4995738	0.0238625	0.0157511	0.0135799	1.00419	130493	107130	9.8928	0.631297	0.308638	8.20835	0.150016	0.630554	0.295719	1.10199	0.126474	1.17529	0.103507	-16.29645	-12887.43	-12903.73
4995739	0.0238625	0.0157511	0.0135799	1.00419	130507	106975	9.8928	0.727348	0.462368	8.86286	0.150442	0.630554	0.295719	1.10199	0.12709	1.14948	0.103875	-17.20459	-12891.5	-12908.7
4995740	0.0223549	0.015686	0.0135799	1.00419	130507	107029	9.98418	0.230657	0.462368	8.86286	0.150442	0.64629	0.295719	1.0716	0.12617	1.14948	0.103875	-17.23328	-12888.86	-12906.1
4995741	0.0223549	0.015686	0.0135799	1.00418	130507	107029	9.98418	0.230657	0.462368	7.37319	0.150442	0.64629	0.295719	1.07108	0.12617	1.14948	0.103875	-15.8587	-12890.62	-12906.48
4995742	0.0223549	0.0156811	0.0135799	1.00418	130470	107165	9.86235	0.810873	0.511976	7.37319	0.150442	0.64629	0.295719	1.08661	0.12617	1.14948	0.103875	-16.95726	-12890.73	-12907.69
4995743	0.0223549	0.0156811	0.0135799	1.00418	130470	107165	9.86235	0.810873	0.511976	7.37319	0.149881	0.64695	0.295719	1.08841	0.12617	1.12471	0.103875	-16.95682	-12891.88	-12908.84
4995744	0.0223549	0.0156811	0.0135799	1.00418	130470	107207	9.86235	0.538173	0.511976	6.71262	0.149881	0.64695	0.295655	1.06787	0.125756	1.13358	0.102713	-17.14348	-12895.83	-12912.97
4995745	0.0223549	0.0156811	0.0135799	1.00418	130470	107098	9.86235	0.313648	0.511976	7.56685	0.149881	0.639319	0.295655	1.06735	0.126761	1.13358	0.102713	-16.48213	-12894.31	-12910.8
4995746	0.0210213	0.0155204	0.0136153	1.00435	130470	107045	9.89755	0.703792	0.0643178	7.56685	0.150561	0.657298	0.295655	1.08404	0.126761	1.13358	0.102713	-15.10215	-12895.74	-12910.84
4995747	0.0214206	0.0155204	0.0136153	1.00435	130414	107036	9.91975	1.04153	0.0643178	8.06615	0.150561	0.657298	0.295655	1.06136	0.125764	1.13358	0.102697	-15.89199	-12895.99	-12911.89
4995748	0.0214206	0.0155496	0.0136136	1.00435	130414	107036	9.91975	0.826275	0.513113	8.06615	0.150561	0.663388	0.295655	1.09568	0.126227	1.13955	0.102725	-17.78177	-12894.89	-12912.67
4995749	0.0214206	0.0155471	0.0136192	1.00435	130414	107087	9.93244	0.826275	0.513113	8.06615	0.150561	0.649746	0.296892	1.09568	0.126227	1.17586	0.102725	-17.94187	-12893.98	-12911.92
4995750	0.0217562	0.0154057	0.0136192	1.00435	130414	107087	9.93244	0.826275	0.18799	8.06615	0.150561	0.649746	0.296892	1.09568	0.126926	1.17586	0.102725	-16.5015	-12893.07	-12909.57
4995751	0.0216567	0.0154201	0.0136192	1.00435	130414	107105	9.93244	0.826275	0.0386202	8.06615	0.150561	0.649746	0.297068	1.08691	0.126779	1.15008	0.103118	-16.08922	-12887.53	-12903.62
4995752	0.0216567	0.0154201	0.0136192	1.00435	130414	107105	9.93244	0.826275	0.0386202	8.06615	0.150561	0.646391	0.297068	1.09231	0.126779	1.1336	0.103212	-16.08888	-12887.97	-12904.06
4995753	0.0216567	0.0154557	0.0136192	1.00435	130558	107105	9.93244	0.826275	0.0458585	8.06615	0.150561	0.646391	0.297068	1.09231	0.126779	1.1336	0.103212	-15.67877	-12888.73	-12904.41
4995754	0.0216567	0.0153186	0.0136192	1.00448	130413	107105	9.93244	1.60899	0.0458585	8.06615	0.150561	0.646391	0.297068	1.09231	0.126876	1.1336	0.103459	-16.7049	-12887.86	-12904.56
4995755	0.0216567	0.015398	0.0136192	1.00448	130413	107105	9.93244	0.919132	0.0458585	8.06615	0.150561	0.646391	0.297068	1.08186	0.127498	1.1336	0.103539	-16.67849	-12889.87	-12906.55
4995756	0.0216567	0.015398	0.0136192	1.00452	130441	107105	9.93244	0.919132	0.0458585	7.52322	0.150561	0.646391	0.297068	1.09515	0.127498	1.1336	0.103539	-16.16716	-12891.12	-12907.29
4995757	0.0229155	0.015398	0.0136192	1.00452	130441	107105	9.93244	0.919132	0.0458585	7.52322	0.150561	0.646391	0.297068	1.09515	0.127498	1.1979	0.103499	-16.15993	-12891.03	-12907.19
4995758	0.0229155	0.0153356	0.0136192	1.00452	130401	107225	9.93567	0.675027	0.0458585	7.52322	0.150561	0.646391	0.295266	1.09515	0.127498	1.14103	0.103499	-18.14969	-12890.44	-12908.59
4995759	0.0229155	0.0153356	0.0136192	1.00452	130401	107225	9.90458	2.24788	0.0458585	8.22604	0.150561	0.634729	0.295266	1.10037	0.126604	1.14313	0.103497	-18.80926	-12887.77	-12906.58
4995760	0.0229155	0.0153938	0.0135433	1.00452	130401	107116	9.90458	2.24788	0.0109525	8.22604	0.151117	0.627628	0.295266	1.10037	0.126604	1.15542	0.103453	-17.18391	-12888.39	-12905.58
4995761	0.0229155	0.0153882	0.013529	1.00438	130401	107260	9.90458	1.05459	0.220457	9.77214	0.151117	0.627628	0.295266	1.10037	0.127101	1.15542	0.103453	-20.80212	-12887.05	-12907.86
4995762	0.0221673	0.0153882	0.0135903	1.00438	130596	107260	9.92415	0.156744	0.220457	10.8494	0.151117	0.627628	0.295266	1.10037	0.127101	1.15542	0.103823	-21.98613	-12888.55	-12910.53
4995763	0.0221673	0.0153882	0.0135903	1.00438	130596	107187	9.92415	0.273534	0.220457	7.34277	0.15054	0.641627	0.297696	1.09156	0.127101	1.16434	0.103823	-17.07813	-12890.1	-12907.18
4995764	0.0221673	0.0154584	0.0133929	1.00438	130615	107259	9.92415	0.682457	0.220457	7.34277	0.15054	0.641627	0.297696	1.07902	0.127101	1.16434	0.103823	-18.58784	-12888.13	-12906.72
4995765	0.0221673	0.0154584	0.0133929	1.00438	130451	107268	9.94753	0.682457	0.220457	7.57421	0.15054	0.641627	0.297696	1.07	0.127101	1.16434	0.103944	-18.71201	-12886.66	-12905.37
4995766	0.0221673	0.0154584	0.0133929	1.00438	130451	107286	9.98141	0.682457	0.220457	7.57421	0.15054	0.641627	0.297696	1.07	0.127179	1.16434	0.103944	-19.18224	-12886.31	-12905.49
4995767	0.022394	0.0154015	0.0133929	1.00438	130451	107262	9.98141	1.17612	0.190255	7.57421	0.15054	0.641627	0.297696	1.08674	0.127179	1.16434	0.103944	-18.49286	-12887.09	-12905.59
4995768	0.022394	0.0154015	0.0133929	1.00438	130451	107262	9.98141	1.17612	0.190255	7.57421	0.15054	0.641627	0.297696	1.08674	0.127531	1.16434	0.103944	-18.49281	-12887.34	-12905.83
4995769	0.022394	0.0155353	0.0133929	1.00438	130451	107280	9.98141	1.55136	0.190255	7.57421	0.15054	0.641627	0.297696	1.08674	0.127531	1.16434	0.103944	-18.94946	-12887.13	-12906.08
4995770	0.022394	0.0155353	0.0133929	1.00433	130451	107280	9.98141	1.55136	0.190255	7.57421	0.150386	0.640262	0.297696	1.09299	0.12677	1.13165	0.103749	-18.71947	-12886.61	-12905.33
4995771	0.022394	0.0156019	0.0133929	1.00433	130459	107280	9.98141	1.35969	0.190255	7.71013	0.150386	0.667215	0.297696	1.08814	0.12677	1.13165	0.103749	-18.75045	-12888.38	-12907.13
4995772	0.022394	0.0156019	0.0133929	1.00431	130459	107262	9.98141	1.35969	0.294179	7.71013	0.150386	0.649998	0.297696	1.08814	0.127895	1.13165	0.103749	-18.67039	-12887.92	-12906.59
4995773	0.022394	0.0156019	0.0133929	1.00419	130368	107262	9.98141	4.96826	0.294179	7.71013	0.151154	0.645037	0.297696	1.07947	0.127895	1.13165	0.103749	-21.57927	-12887.85	-12909.43
4995774	0.022394	0.0155357	0.0133929	1.00419	130368	107213	9.98141	1.23282	0.294179	7.71013	0.151154	0.645038	0.297696	1.07257	0.127895	1.13165	0.103945	-18.06688	-12888.37	-12906.44
4995775	0.022394	0.0155193	0.0133929	1.00419	130368	107203	9.86745	1.23282	0.294179	7.71013	0.151154	0.645038	0.297696	1.06517	0.127895	1.13165	0.103945	-17.82121	-12890.2	-12908.02
4995776	0.022394	0.0154916	0.0133929	1.00432	130368	107203	9.87468	1.23282	0.0645353	7.71013	0.151154	0.650948	0.300335	1.07472	0.127895	1.13165	0.103987	-17.52941	-12892.22	-12909.75
4995777	0.022394	0.0154994	0.0132273	1.00432	130368	107203	9.87468	1.48309	0.0645353	7.71013	0.15147	0.650948	0.300335	1.07857	0.127895	1.16601	0.103987	-17.55334	-12888.31	-12905.87
4995778	0.022394	0.0154994	0.0132273	1.00432	130368	107210	9.87468	0.541388	0.0645353	8.06705	0.15147	0.658304	0.300335	1.07857	0.126885	1.16601	0.104035	-17.95332	-12888.47	-12906.43
4995779	0.022394	0.0154994	0.0132273	1.00432	130460	107085	9.87468	2.41435	0.0645353	8.06705	0.15147	0.652175	0.300335	1.07857	0.128092	1.15974	0.103889	-15.74922	-12891.1	-12906.85
4995780	0.0215656	0.0154994	0.0132273	1.00432	130460	107071	9.95432	1.84553	0.298855	8.06705	0.15147	0.657494	0.300335	1.09323	0.128092	1.15974	0.103871	-16.46918	-12890.01	-12906.48
4995781	0.0215656	0.0155441	0.0132273	1.00432	130367	107090	9.95432	0.896328	0.081013	8.06705	0.15147	0.657494	0.300335	1.09119	0.128173	1.15974	0.103871	-16.63802	-12888.9	-12905.53
4995782	0.021945	0.0154617	0.0132273	1.00439	130367	107090	9.95432	1.0556	0.081013	8.06705	0.15147	0.654699	0.300117	1.09119	0.128173	1.15974	0.103871	-16.89878	-12888.57	-12905.47
4995783	0.021945	0.015399	0.0132273	1.00445	130367	107123	9.95432	1.34339	0.081013	8.73789	0.15147	0.654699	0.300117	1.06858	0.128173	1.15974	0.104224	-17.94443	-12887.45	-12905.39
4995784	0.021945	0.015399	0.0132273	1.00445	130367	107123	9.91356	2.44542	0.22983	8.73789	0.15147	0.642711	0.300117	1.05617	0.128173	1.15974	0.10428	-18.6171	-12888.86	-12907.48
4995785	0.0212022	0.0154371	0.0132273	1.00435	130367	107101	9.88374	2.44542	0.22983	8.73789	0.15147	0.63974	0.300092	1.05617	0.127791	1.16115	0.104058	-18.01385	-12888.88	-12906.9
4995786	0.0212022	0.0154371	0.0132273	1.00421	130367	107177	9.88374	2.44542	0.22983	8.12581	0.15147	0.675827	0.300092	1.07561	0.128064	1.16115	0.104058	-17.82509	-12891.83	-12909.65
4995787	0.0212022	0.0154371	0.0132273	1.00421	130278	107177	9.88374	2.44542	0.22983	8.12581	0.15147	0.671273	0.300092	1.08591	0.127557	1.16115	0.103916	-19.54223	-12889.25	-12908.8
4995788	0.0212022	0.0154331	0.0132839	1.00421	130286	107182	9.89885	1.47457	0.321596	9.23974	0.15147	0.649757	0.300092	1.08591	0.12719	1.16115	0.103916	-20.48274	-12886.34	-12906.83
4995789	0.0212022	0.0154331	0.0132839	1.00421	130286	107125	9.94255	1.79947	0.321596	7.22853	0.15147	0.649757	0.300297	1.08713	0.127699	1.16115	0.104278	-18.38925	-12890.13	-12908.51
4995790	0.0212022	0.0154331	0.0132839	1.00429	130286	107119	9.86194	1.79947	0.321596	8.47872	0.15147	0.649757	0.300297	1.0589	0.127699	1.16115	0.104278	-19.44425	-12889.7	-12909.14
4995791	0.0212022	0.0154331	0.0132839	1.00429	130210	107056	9.86194	1.79947	0.321596	9.67019	0.15147	0.649757	0.297338	1.0589	0.127488	1.14734	0.104278	-22.09309	-12889.03	-12911.12
4995792	0.0212022	0.0154545	0.0132839	1.00429	130210	107102	9.73369	1.79947	0.214628	9.67019	0.15147	0.649757	0.297338	1.07186	0.127488	1.14734	0.103641	-21.784	-12888.83	-12910.62
4995793	0.0212022	0.0155546	0.0132839	1.00415	130464	107195	9.73369	2.81297	0.0212267	8.9907	0.15147	0.654819	0.297338	1.06206	0.127644	1.14734	0.103641	-16.73679	-12892.35	-12909.09
4995794	0.0212022	0.0155863	0.013407	1.00405	130464	107157	9.73369	1.16336	0.0957723	9.15735	0.150353	0.635139	0.297338	1.05493	0.127644	1.13693	0.103641	-15.9767	-12892.63	-12908.61
4995795	0.0212022	0.0158328	0.013407	1.00405	130464	107157	9.73369	2.94537	0.0957723	10.2454	0.150353	0.635139	0.297338	1.06541	0.127644	1.13693	0.103641	-17.05962	-12892.56	-12909.62
4995796	0.0246339	0.015918	0.013407	1.00397	130464	107134	9.59958	2.94537	0.187752	8.53629	0.150353	0.635139	0.297338	1.06541	0.127776	1.13693	0.103548	-15.49739	-12894.68	-12910.17
4995797	0.0246339	0.0160064	0.013407	1.00397	130464	107134	9.59958	2.94537	0.187752	8.08996	0.150218	0.635139	0.296819	1.07197	0.127776	1.1407	0.103548	-15.22893	-12893.46	-12908.68
4995798	0.0246339	0.0160064	0.013407	1.00397	130446	107134	9.60251	3.68555	0.3994	8.08996	0.150218	0.635139	0.296819	1.07197	0.127601	1.1407	0.103548	-16.72618	-12892.9	-12909.62
4995799	0.0246339	0.0160064	0.013407	1.00397	130446	107134	9.85432	3.68555	0.3994	7.44424	0.150218	0.635139	0.296819	1.08469	0.126808	1.1407	0.103548	-16.60185	-12890.21	-12906.81
4995800	0.0246339	0.0160423	0.013407	1.00397	130496	107162	9.81679	0.954955	0.220049	9.70592	0.150218	0.635139	0.296819	1.08469	0.126506	1.12893	0.103548	-16.67224	-12890.21	-12906.88
4995801	0.0246339	0.0160423	0.013407	1.00397	130496	107115	9.84629	3.19107	0.391068	9.70592	0.150218	0.651538	0.298626	1.09212	0.126506	1.19734	0.103262	-17.10376	-12893.89	-12911
4995802	0.0228535	0.0160423	0.013407	1.00397	130496	107066	9.84629	2.08558	0.391068	9.84857	0.149669	0.651538	0.298626	1.09363	0.126506	1.19734	0.103262	-16.64102	-12893.11	-12909.75
4995803	0.0245918	0.0160258	0.013407	1.00393	130496	107130	9.84629	0.723669	0.436326	9.75995	0.149669	0.643996	0.298626	1.07973	0.126596	1.19138	0.103262	-17.21629	-12892.69	-12909.9
4995804	0.0225851	0.0159835	0.013407	1.00374	130496	107190	9.94902	1.62254	0.436326	9.75995	0.149669	0.654956	0.298626	1.07973	0.126596	1.19138	0.103262	-17.19674	-12889.96	-12907.15
4995805	0.0225851	0.0159835	0.013407	1.00377	130496	107098	9.94902	0.40168	0.0633264	10.7257	0.149669	0.654956	0.298626	1.09221	0.126596	1.19138	0.103594	-16.10188	-12889.61	-12905.71
4995806	0.0225828	0.0159593	0.013407	1.00377	130496	107171	9.95807	2.76461	0.0633264	10.7257	0.149669	0.655906	0.298626	1.09221	0.12712	1.19138	0.103594	-16.46001	-12888.98	-12905.44
4995807	0.0230302	0.0159593	0.013407	1.00377	130496	107171	9.95807	3.57261	0.0633264	9.25391	0.149669	0.655906	0.298626	1.06681	0.12712	1.19138	0.103732	-15.70166	-12890.18	-12905.88
4995808	0.0214323	0.015962	0.013407	1.0037	130496	107171	9.76577	3.57261	0.0633264	9.25391	0.149669	0.655906	0.298626	1.04946	0.12712	1.19903	0.103577	-15.29949	-12894.25	-12909.55
4995809	0.0214323	0.0159264	0.013407	1.0037	130556	107171	9.78691	0.181638	0.110497	9.25391	0.149669	0.650748	0.298626	1.0559	0.126572	1.19903	0.103913	-15.22029	-12895.18	-12910.4
4995810	0.0219813	0.0159264	0.0133732	1.0037	130303	107171	9.90635	2.09739	0.174343	8.9585	0.149669	0.650748	0.298626	1.0559	0.126572	1.16823	0.103657	-17.25703	-12888.7	-12905.96
4995811	0.0210436	0.0159264	0.0133732	1.0037	130555	107166	9.94691	1.64189	0.115245	8.9585	0.149669	0.648914	0.298361	1.0559	0.126572	1.16823	0.103657	-14.76876	-12891.62	-12906.39
4995812	0.021377	0.0160309	0.0133732	1.0037	130555	107166	9.94691	1.64189	0.151615	8.9585	0.149669	0.648914	0.298361	1.10347	0.126572	1.14659	0.103657	-14.91419	-12890.15	-12905.06
4995813	0.021377	0.0160863	0.0133732	1.0037	130584	107166	9.94691	1.64189	0.151615	8.9585	0.149322	0.656073	0.298361	1.11411	0.127132	1.15628	0.103657	-15.06744	-12893.15	-12908.22
4995814	0.021377	0.0160863	0.0133732	1.0037	130584	107171	9.95225	1.64189	0.151615	7.48767	0.150205	0.656073	0.298361	1.11411	0.127132	1.15628	0.103657	-14.06685	-12893.58	-12907.64
4995815	0.021377	0.0160411	0.0133732	1.00376	130584	107071	9.95225	0.931963	0.151615	7.48767	0.150205	0.656073	0.298361	1.11411	0.126262	1.15833	0.103657	-13.31446	-12893.51	-12906.82
4995816	0.0218315	0.0160411	0.0133732	1.00376	130584	107044	9.95225	0.370865	0.0228245	9.61882	0.150205	0.656073	0.29822	1.11411	0.126262	1.15833	0.103495	-14.77059	-12892.33	-12907.1
4995817	0.0213571	0.0160874	0.0133732	1.00383	130517	107078	9.86152	1.06058	0.0228245	8.46586	0.150205	0.663617	0.29822	1.08114	0.125879	1.16007	0.103495	-13.58378	-12892	-12905.58
4995818	0.0217396	0.0159887	0.0133732	1.00383	130517	107166	9.86152	2.46064	0.0228245	6.6922	0.150028	0.663617	0.29822	1.08114	0.127046	1.14162	0.103495	-13.54573	-12892.69	-12906.23
4995819	0.0220756	0.0159887	0.0133732	1.00386	130558	107166	9.86152	2.46064	0.0795909	6.6922	0.150028	0.651063	0.29822	1.08114	0.127046	1.14162	0.103495	-13.93034	-12891.94	-12905.87
4995820	0.0220756	0.0159887	0.0133732	1.00386	130468	107121	9.86152	1.96172	0.0795909	8.42094	0.150028	0.651063	0.29822	1.10544	0.127046	1.15963	0.103152	-14.29775	-12892.06	-12906.36
4995821	0.0220756	0.0159887	0.0133732	1.00386	130468	107075	9.90537	1.53639	0.113666	12.1923	0.150028	0.651063	0.29822	1.10645	0.127046	1.15963	0.104071	-17.76175	-12891.09	-12908.85
4995822	0.0220756	0.0159887	0.0133732	1.00387	130468	107033	9.65116	2.7884	0.113666	12.1923	0.150028	0.651063	0.29822	1.10645	0.127046	1.15963	0.103976	-17.33954	-12893.21	-12910.55
4995823	0.0220756	0.0159887	0.0133732	1.00392	130468	107033	9.93091	0.349931	0.113666	10.8965	0.150028	0.651063	0.296923	1.08989	0.127046	1.15221	0.103976	-16.90332	-12888.28	-12905.19
4995824	0.0220756	0.0159918	0.0133732	1.00392	130518	107033	9.92964	2.16949	0.113666	7.66157	0.150028	0.642001	0.296923	1.06263	0.126958	1.15221	0.103976	-13.73553	-12889.78	-12903.51
4995825	0.0224803	0.0159918	0.0133732	1.00401	130518	107181	9.92964	2.30171	0.113666	10.9322	0.150028	0.651019	0.296923	1.04879	0.126617	1.15221	0.103711	-17.7738	-12888.36	-12906.13
4995826	0.0229065	0.0159525	0.0132924	1.00401	130369	107164	9.93134	2.30171	0.113666	12.7413	0.150028	0.651019	0.296923	1.0927	0.126617	1.18066	0.103711	-20.53119	-12887.73	-12908.26
4995827	0.0229065	0.0159525	0.0132924	1.00401	130369	107097	9.93134	3.06095	0.113666	13.3919	0.150028	0.651019	0.296923	1.0927	0.127023	1.16842	0.103711	-20.54681	-12886.93	-12907.47
4995828	0.0229065	0.0159525	0.0132924	1.00401	130369	107137	9.93134	3.32999	0.153475	11.0203	0.150028	0.651019	0.298327	1.0787	0.127552	1.16842	0.103711	-18.70564	-12887.01	-12905.71
4995829	0.0229065	0.0159525	0.0132924	1.00391	130369	107192	9.93134	3.02707	0.153475	13.5869	0.150028	0.651019	0.298327	1.05506	0.127552	1.14961	0.103711	-21.61166	-12887.19	-12908.8
4995830	0.0229065	0.0159165	0.0132924	1.00391	130369	107103	9.93134	1.3882	0.153475	8.1598	0.150028	0.653922	0.298327	1.05506	0.125782	1.14961	0.103711	-15.35502	-12892.4	-12907.76
4995831	0.0212185	0.0159165	0.0132677	1.00397	130369	107103	9.93134	1.3882	0.153475	8.1598	0.150028	0.653922	0.298327	1.08273	0.12608	1.14961	0.103711	-15.59979	-12888.47	-12904.07
4995832	0.0212185	0.0158547	0.0132677	1.00401	130453	107103	9.93134	2.28365	0.153475	7.6688	0.150028	0.656517	0.298327	1.05422	0.12608	1.14961	0.103631	-14.7186	-12891.45	-12906.17
4995833	0.0212185	0.0158547	0.0133929	1.00401	130453	107128	9.93134	2.11961	0.153475	9.69557	0.150028	0.656517	0.298327	1.05422	0.126311	1.19124	0.103619	-16.34363	-12890.74	-12907.08
